t,x,y,phi
13.78,15.59783565690059,0,0
13.785,15.60602276771862,0,0
13.79,15.61420903739513,0,0
13.795,15.62239446601653,0,0
13.8,15.63057905366924,0,0
13.805,15.63876280043965,0,0
13.81,15.64694570641417,0,0
13.815,15.65512777167917,0,0
13.82,15.66330899632102,0,0
13.825,15.67148938042609,0,0
13.83,15.67966892408074,0,0
13.835,15.68784762737132,0,0
13.84,15.69602549038417,0,0
13.845,15.7042025132056,0,0
13.85,15.71237869592196,0,0
13.855,15.72055403861954,0,0
13.86,15.72872854138465,0,0
13.865,15.73690220430359,0,0
13.87,15.74507502746264,0,0
13.875,15.75324701094807,0,0
13.88,15.76141815484617,0,0
13.885,15.76958845924317,0,0
13.89,15.77775792422535,0,0
13.895,15.78592654987892,0,0
13.9,15.79409433629014,0,0
13.905,15.80226128354522,0,0
13.91,15.81042739173037,0,0
13.915,15.81859266093181,0,0
13.92,15.82675709123572,0,0
13.925,15.83492068272831,0,0
13.93,15.84308343549574,0,0
13.935,15.85124534962418,0,0
13.94,15.85940642519981,0,0
13.945,15.86756666230876,0,0
13.95,15.8757260610372,0,0
13.955,15.88388462147124,0,0
13.96,15.89204234369702,0,0
13.965,15.90019922780065,0,0
13.97,15.90835527386824,0,0
13.975,15.9165104819859,0,0
13.98,15.92466485223971,0,0
13.985,15.93281838471575,0,0
13.99,15.9409710795001,0,0
13.995,15.94912293667882,0,0
14,15.95727395633797,0,0
14.005,15.96542413856359,0,0
14.01,15.97357348344172,0,0
14.015,15.98172199105839,0,0
14.02,15.98986966149962,0,0
14.025,15.99801649485143,0,0
14.03,16.0061624911998,0,0
14.035,16.01430765063074,0,0
14.04,16.02245197323024,0,0
14.045,16.03059545908426,0,0
14.05,16.03873810827878,0,0
14.055,16.04687992089975,0,0
14.06,16.05502089703312,0,0
14.065,16.06316103676484,0,0
14.07,16.07130034018082,0,0
14.075,16.07943880736701,0,0
14.08,16.0875764384093,0,0
14.085,16.09571323339362,0,0
14.09,16.10384919240584,0,0
14.095,16.11198431553187,0,0
14.1,16.12011860285757,0,0
14.105,16.12825205446882,0,0
14.11,16.13638467045149,0,0
14.115,16.14451645089141,0,0
14.12,16.15264739587444,0,0
14.125,16.16077750548641,0,0
14.13,16.16890677981315,0,0
14.135,16.17703521894046,0,0
14.14,16.18516282295417,0,0
14.145,16.19328959194007,0,0
14.15,16.20141552598395,0,0
14.155,16.2095406251716,0,0
14.16,16.21766488958878,0,0
14.165,16.22578831932126,0,0
14.17,16.23391091445479,0,0
14.175,16.24203267507512,0,0
14.18,16.250153601268,0,0
14.185,16.25827369311914,0,0
14.19,16.26639295071427,0,0
14.195,16.2745113741391,0,0
14.2,16.28262896347933,0,0
14.205,16.29074571882066,0,0
14.21,16.29886164024876,0,0
14.215,16.30697672784932,0,0
14.22,16.31509098170801,0,0
14.225,16.32320440191048,0,0
14.23,16.33131698854238,0,0
14.235,16.33942874168935,0,0
14.24,16.34753966143702,0,0
14.245,16.35564974787102,0,0
14.25,16.36375900107696,0,0
14.255,16.37186742114045,0,0
14.26,16.37997500814709,0,0
14.265,16.38808176218246,0,0
14.27,16.39618768333213,0,0
14.275,16.40429277168169,0,0
14.28,16.4123970273167,0,0
14.285,16.4205004503227,0,0
14.29,16.42860304078523,0,0
14.295,16.43670479878985,0,0
14.3,16.44480572442207,0,0
14.305,16.45290581776741,0,0
14.31,16.46100507891137,0,0
14.315,16.46910350793947,0,0
14.32,16.47720110493719,0,0
14.325,16.48529786999001,0,0
14.33,16.4933938031834,0,0
14.335,16.50148890460284,0,0
14.34,16.50958317433378,0,0
14.345,16.51767661246166,0,0
14.35,16.52576921907193,0,0
14.355,16.53386099425001,0,0
14.36,16.54195193808132,0,0
14.365,16.55004205065129,0,0
14.37,16.5581313320453,0,0
14.375,16.56621978234876,0,0
14.38,16.57430740164705,0,0
14.385,16.58239419002555,0,0
14.39,16.59048014756963,0,0
14.395,16.59856527436464,0,0
14.4,16.60664957049595,0,0
14.405,16.61473303604888,0,0
14.41,16.62281567110877,0,0
14.415,16.63089747576096,0,0
14.42,16.63897845009075,0,0
14.425,16.64705859418345,0,0
14.43,16.65513790812436,0,0
14.435,16.66321639199877,0,0
14.44,16.67129404589196,0,0
14.445,16.6793708698892,0,0
14.45,16.68744686407576,0,0
14.455,16.69552202853689,0,0
14.46,16.70359636335784,0,0
14.465,16.71166986862383,0,0
14.47,16.71974254442011,0,0
14.475,16.72781439083188,0,0
14.48,16.73588540794437,0,0
14.485,16.74395559584277,0,0
14.49,16.75202495461228,0,0
14.495,16.76009348433808,0,0
14.5,16.76816118510534,0,0
14.505,16.77622805699924,0,0
14.51,16.78429410010493,0,0
14.515,16.79235931450756,0,0
14.52,16.80042370029227,0,0
14.525,16.8084872575442,0,0
14.53,16.81654998634847,0,0
14.535,16.82461188679018,0,0
14.54,16.83267295895446,0,0
14.545,16.84073320292638,0,0
14.55,16.84879261879105,0,0
14.555,16.85685120663354,0,0
14.56,16.86490896653893,0,0
14.565,16.87296589859227,0,0
14.57,16.88102200287861,0,0
14.575,16.88907727948301,0,0
14.58,16.8971317284905,0,0
14.585,16.90518534998611,0,0
14.59,16.91323814405485,0,0
14.595,16.92129011078173,0,0
14.6,16.92934125025176,0,0
14.605,16.93739156254992,0,0
14.61,16.9454410477612,0,0
14.615,16.95348970597058,0,0
14.62,16.96153753726302,0,0
14.625,16.96958454172348,0,0
14.63,16.97763071943691,0,0
14.635,16.98567607048824,0,0
14.64,16.9937205949624,0,0
14.645,17.00176429294433,0,0
14.65,17.00980716451893,0,0
14.655,17.0178492097711,0,0
14.66,17.02589042878575,0,0
14.665,17.03393082164777,0,0
14.67,17.04197038844202,0,0
14.675,17.05000912925339,0,0
14.68,17.05804704416672,0,0
14.685,17.06608413326688,0,0
14.69,17.07412039663871,0,0
14.695,17.08215583436704,0,0
14.7,17.0901904465367,0,0
14.705,17.0982242332325,0,0
14.71,17.10625719453926,0,0
14.715,17.11428933054178,0,0
14.72,17.12232064132485,0,0
14.725,17.13035112697325,0,0
14.73,17.13838078757174,0,0
14.735,17.14640962320512,0,0
14.74,17.15443763395811,0,0
14.745,17.16246481991548,0,0
14.75,17.17049118116197,0,0
14.755,17.1785167177823,0,0
14.76,17.1865414298612,0,0
14.765,17.19456531748337,0,0
14.77,17.20258838073353,0,0
14.775,17.21061061969638,0,0
14.78,17.21863203445658,0,0
14.785,17.22665262509884,0,0
14.79,17.2346723917078,0,0
14.795,17.24269133436815,0,0
14.8,17.25070945316452,0,0
14.805,17.25872674818156,0,0
14.81,17.26674321950391,0,0
14.815,17.27475886721619,0,0
14.82,17.28277369140303,0,0
14.825,17.29078769214902,0,0
14.83,17.29880086953877,0,0
14.835,17.30681322365687,0,0
14.84,17.3148247545879,0,0
14.845,17.32283546241644,0,0
14.85,17.33084534722705,0,0
14.855,17.33885440910429,0,0
14.86,17.34686264813271,0,0
14.865,17.35487006439685,0,0
14.87,17.36287665798123,0,0
14.875,17.37088242897038,0,0
14.88,17.37888737744882,0,0
14.885,17.38689150350104,0,0
14.89,17.39489480721154,0,0
14.895,17.40289728866481,0,0
14.9,17.41089894794533,0,0
14.905,17.41889978513757,0,0
14.91,17.42689980032598,0,0
14.915,17.43489899359503,0,0
14.92,17.44289736502915,0,0
14.925,17.45089491471279,0,0
14.93,17.45889164273036,0,0
14.935,17.46688754916628,0,0
14.94,17.47488263410497,0,0
14.945,17.48287689763082,0,0
14.95,17.49087033982822,0,0
14.955,17.49886296078157,0,0
14.96,17.50685476057523,0,0
14.965,17.51484573929356,0,0
14.97,17.52283589702094,0,0
14.975,17.53082523384169,0,0
14.98,17.53881374984017,0,0
14.985,17.54680144510071,0,0
14.99,17.55478831970762,0,0
14.995,17.56277437374522,0,0
15,17.57075960729782,0,0
15.005,17.57874402044972,0,0
15.01,17.58672761328519,0,0
15.015,17.59471038588852,0,0
15.02,17.60269233834398,0,0
15.025,17.61067347073584,0,0
15.03,17.61865378314834,0,0
15.035,17.62663327566572,0,0
15.04,17.63461194837223,0,0
15.045,17.64258980135209,0,0
15.05,17.65056683468953,0,0
15.055,17.65854304846874,0,0
15.06,17.66651844277394,0,0
15.065,17.67449301768931,0,0
15.07,17.68246677329904,0,0
15.075,17.6904397096873,0,0
15.08,17.69841182693826,0,0
15.085,17.70638312513608,0,0
15.09,17.71435360436491,0,0
15.095,17.72232326470888,0,0
15.1,17.73029210625214,0,0
15.105,17.73826012907879,0,0
15.11,17.74622733327297,0,0
15.115,17.75419371891876,0,0
15.12,17.76215928610029,0,0
15.125,17.77012403490162,0,0
15.13,17.77808796540684,0,0
15.135,17.78605107770002,0,0
15.14,17.79401337186523,0,0
15.145,17.80197484798651,0,0
15.15,17.80993550614792,0,0
15.155,17.81789534643349,0,0
15.16,17.82585436892725,0,0
15.165,17.83381257371322,0,0
15.17,17.84176996087542,0,0
15.175,17.84972653049783,0,0
15.18,17.85768228266446,0,0
15.185,17.8656372174593,0,0
15.19,17.87359133496631,0,0
15.195,17.88154463526947,0,0
15.2,17.88949711845273,0,0
15.205,17.89744878460005,0,0
15.21,17.90539963379538,0,0
15.215,17.91334966612263,0,0
15.22,17.92129888166574,0,0
15.225,17.92924728050862,0,0
15.23,17.93719486273518,0,0
15.235,17.94514162842933,0,0
15.24,17.95308757767494,0,0
15.245,17.9610327105559,0,0
15.25,17.96897702715609,0,0
15.255,17.97692052755936,0,0
15.26,17.98486321184959,0,0
15.265,17.9928050801106,0,0
15.27,18.00074613242624,0,0
15.275,18.00868636888035,0,0
15.28,18.01662578955673,0,0
15.285,18.02456439453922,0,0
15.29,18.0325021839116,0,0
15.295,18.04043915775767,0,0
15.3,18.04837531616123,0,0
15.305,18.05631065920604,0,0
15.31,18.06424518697589,0,0
15.315,18.07217889955453,0,0
15.32,18.08011179702571,0,0
15.325,18.08804387947318,0,0
15.33,18.09597514698067,0,0
15.335,18.10390559963191,0,0
15.34,18.11183523751062,0,0
15.345,18.1197640607005,0,0
15.35,18.12769206928526,0,0
15.355,18.13561926334859,0,0
15.36,18.14354564297418,0,0
15.365,18.1514712082457,0,0
15.37,18.1593959592468,0,0
15.375,18.16731989606117,0,0
15.38,18.17524301877243,0,0
15.385,18.18316532746424,0,0
15.39,18.19108682222023,0,0
15.395,18.19900750312401,0,0
15.4,18.20692737025921,0,0
15.405,18.21484642370943,0,0
15.41,18.22276466355827,0,0
15.415,18.23068208988931,0,0
15.42,18.23859870278614,0,0
15.425,18.24651450233233,0,0
15.43,18.25442948861145,0,0
15.435,18.26234366170704,0,0
15.44,18.27025702170265,0,0
15.445,18.27816956868183,0,0
15.45,18.2860813027281,0,0
15.455,18.29399222392498,0,0
15.46,18.30190233235599,0,0
15.465,18.30981162810462,0,0
15.47,18.31772011125438,0,0
15.475,18.32562778188874,0,0
15.48,18.33353464009119,0,0
15.485,18.34144068594519,0,0
15.49,18.34934591953421,0,0
15.495,18.35725034094169,0,0
15.5,18.36515395025109,0,0
15.505,18.37305674754583,0,0
15.51,18.38095873290934,0,0
15.515,18.38885990642504,0,0
15.52,18.39676026817633,0,0
15.525,18.40465981824663,0,0
15.53,18.41255855671931,0,0
15.535,18.42045648367777,0,0
15.54,18.42835359920538,0,0
15.545,18.4362499033855,0,0
15.55,18.44414539630149,0,0
15.555,18.45204007803671,0,0
15.56,18.45993394867448,0,0
15.565,18.46782700829815,0,0
15.57,18.47571925699104,0,0
15.575,18.48361069483645,0,0
15.58,18.49150132191771,0,0
15.585,18.4993911383181,0,0
15.59,18.50728014412091,0,0
15.595,18.51516833940943,0,0
15.6,18.52305572426693,0,0
15.605,18.53094229877667,0,0
15.61,18.5388280630219,0,0
15.615,18.54671301708587,0,0
15.62,18.55459716105183,0,0
15.625,18.56248049500299,0,0
15.63,18.57036301902259,0,0
15.635,18.57824473319382,0,0
15.64,18.58612563759991,0,0
15.645,18.59400573232403,0,0
15.65,18.60188501744938,0,0
15.655,18.60976349305913,0,0
15.66,18.61764115923646,0,0
15.665,18.62551801606452,0,0
15.67,18.63339406362647,0,0
15.675,18.64126930200545,0,0
15.68,18.6491437312846,0,0
15.685,18.65701735154704,0,0
15.69,18.6648901628759,0,0
15.695,18.67276216535427,0,0
15.7,18.68063335906526,0,0
15.705,18.68850374409197,0,0
15.71,18.69637332051748,0,0
15.715,18.70424208842487,0,0
15.72,18.71211004789719,0,0
15.725,18.71997719901751,0,0
15.73,18.72784354186889,0,0
15.735,18.73570907653435,0,0
15.74,18.74357380309694,0,0
15.745,18.75143772163967,0,0
15.75,18.75930083224557,0,0
15.755,18.76716313499764,0,0
15.76,18.77502462997888,0,0
15.765,18.78288531727227,0,0
15.77,18.79074519696081,0,0
15.775,18.79860426912747,0,0
15.78,18.8064625338552,0,0
15.785,18.81431999122696,0,0
15.79,18.82217664132571,0,0
15.795,18.83003248423438,0,0
15.8,18.8378875200359,0,0
15.805,18.8457417488132,0,0
15.81,18.85359517064918,0,0
15.815,18.86144778562675,0,0
15.82,18.86929959382882,0,0
15.825,18.87715059533826,0,0
15.83,18.88500079023795,0,0
15.835,18.89285017861078,0,0
15.84,18.90069876053959,0,0
15.845,18.90854653610724,0,0
15.85,18.91639350539658,0,0
15.855,18.92423966849045,0,0
15.86,18.93208502547168,0,0
15.865,18.93992957642307,0,0
15.87,18.94777332142745,0,0
15.875,18.95561626056761,0,0
15.88,18.96345839392636,0,0
15.885,18.97129972158648,0,0
15.89,18.97914024363073,0,0
15.895,18.98697996014191,0,0
15.9,18.99481887120276,0,0
15.905,19.00265697689603,0,0
15.91,19.01049427730447,0,0
15.915,19.01833077251081,0,0
15.92,19.02616646259779,0,0
15.925,19.03400134764811,0,0
15.93,19.04183542774448,0,0
15.935,19.04966870296962,0,0
15.94,19.0575011734062,0,0
15.945,19.06533283913692,0,0
15.95,19.07316370024444,0,0
15.955,19.08099375681144,0,0
15.96,19.08882300892058,0,0
15.965,19.0966514566545,0,0
15.97,19.10447910009584,0,0
15.975,19.11230593932724,0,0
15.98,19.12013197443132,0,0
15.985,19.1279572054907,0,0
15.99,19.13578163258798,0,0
15.995,19.14360525580577,0,0
16,19.15142807522665,0,0
16.005,19.15925009093321,0,0
16.01,19.16707130300801,0,0
16.015,19.17489171153363,0,0
16.02,19.18271131659262,0,0
16.025,19.19053011826753,0,0
16.03,19.1983481166409,0,0
16.035,19.20616531179526,0,0
16.04,19.21398170381313,0,0
16.045,19.22179729277702,0,0
16.05,19.22961207876945,0,0
16.055,19.2374260618729,0,0
16.06,19.24523924216987,0,0
16.065,19.25305161974284,0,0
16.07,19.26086319467427,0,0
16.075,19.26867396704664,0,0
16.08,19.27648393694239,0,0
16.085,19.28429310444398,0,0
16.09,19.29210146963383,0,0
16.095,19.29990903259439,0,0
16.1,19.30771579340807,0,0
16.105,19.31552175215728,0,0
16.11,19.32332690892443,0,0
16.115,19.3311312637919,0,0
16.12,19.3389348168421,0,0
16.125,19.3467375681574,0,0
16.13,19.35453951782016,0,0
16.135,19.36234066591275,0,0
16.14,19.37014101251753,0,0
16.145,19.37794055771683,0,0
16.15,19.385739301593,0,0
16.155,19.39353724422835,0,0
16.16,19.40133438570522,0,0
16.165,19.4091307261059,0,0
16.17,19.41692626551271,0,0
16.175,19.42472100400794,0,0
16.18,19.43251494167387,0,0
16.185,19.44030807859277,0,0
16.19,19.44810041484693,0,0
16.195,19.45589195051859,0,0
16.2,19.46368268569002,0,0
16.205,19.47147262044345,0,0
16.21,19.47926175486111,0,0
16.215,19.48705008902524,0,0
16.22,19.49483762301805,0,0
16.225,19.50262435692175,0,0
16.23,19.51041029081855,0,0
16.235,19.51819542479063,0,0
16.24,19.52597975892017,0,0
16.245,19.53376329328936,0,0
16.25,19.54154602798037,0,0
16.255,19.54932796307534,0,0
16.26,19.55710909865643,0,0
16.265,19.56488943480579,0,0
16.27,19.57266897160554,0,0
16.275,19.58044770913781,0,0
16.28,19.58822564748472,0,0
16.285,19.59600278672837,0,0
16.29,19.60377912695087,0,0
16.295,19.61155466823431,0,0
16.3,19.61932941066076,0,0
16.305,19.6271033543123,0,0
16.31,19.63487649927101,0,0
16.315,19.64264884561893,0,0
16.32,19.65042039343812,0,0
16.325,19.65819114281062,0,0
16.33,19.66596109381845,0,0
16.335,19.67373024654364,0,0
16.34,19.68149860106822,0,0
16.345,19.68926615747417,0,0
16.35,19.69703291584351,0,0
16.355,19.70479887625822,0,0
16.36,19.71256403880029,0,0
16.365,19.72032840355169,0,0
16.37,19.72809197059437,0,0
16.375,19.73585474001031,0,0
16.38,19.74361671188144,0,0
16.385,19.75137788628971,0,0
16.39,19.75913826331705,0,0
16.395,19.76689784304538,0,0
16.4,19.77465662555661,0,0
16.405,19.78241461093265,0,0
16.41,19.79017179925541,0,0
16.415,19.79792819060676,0,0
16.42,19.80568378506858,0,0
16.425,19.81343858272276,0,0
16.43,19.82119258365115,0,0
16.435,19.82894578793561,0,0
16.44,19.83669819565798,0,0
16.445,19.84444980690011,0,0
16.45,19.85220062174383,0,0
16.455,19.85995064027095,0,0
16.46,19.86769986256328,0,0
16.465,19.87544828870265,0,0
16.47,19.88319591877083,0,0
16.475,19.89094275284963,0,0
16.48,19.89868879102081,0,0
16.485,19.90643403336616,0,0
16.49,19.91417847996743,0,0
16.495,19.92192213090637,0,0
16.5,19.92966498626474,0,0
16.505,19.93740704612427,0,0
16.51,19.94514831056669,0,0
16.515,19.95288877967373,0,0
16.52,19.96062845352709,0,0
16.525,19.96836733220848,0,0
16.53,19.97610541579959,0,0
16.535,19.98384270438212,0,0
16.54,19.99157919803774,0,0
16.545,19.99931489684812,0,0
16.55,20.00704980089492,0,0
16.555,20.0147839102598,0,0
16.56,20.0225172250244,0,0
16.565,20.03024974527036,0,0
16.57,20.03798147107931,0,0
16.575,20.04571240253287,0,0
16.58,20.05344253971264,0,0
16.585,20.06117188270025,0,0
16.59,20.06890043157727,0,0
16.595,20.0766281864253,0,0
16.6,20.08435514732591,0,0
16.605,20.09208131436067,0,0
16.61,20.09980668761115,0,0
16.615,20.1075312671589,0,0
16.62,20.11525505308547,0,0
16.625,20.12297804547238,0,0
16.63,20.13070024440118,0,0
16.635,20.13842164995337,0,0
16.64,20.14614226221046,0,0
16.645,20.15386208125398,0,0
16.65,20.16158110716539,0,0
16.655,20.1692993400262,0,0
16.66,20.17701677991789,0,0
16.665,20.18473342692191,0,0
16.67,20.19244928111973,0,0
16.675,20.2001643425928,0,0
16.68,20.20787861142258,0,0
16.685,20.21559208769048,0,0
16.69,20.22330477147795,0,0
16.695,20.2310166628664,0,0
16.7,20.23872776193724,0,0
16.705,20.24643806877187,0,0
16.71,20.2541475834517,0,0
16.715,20.26185630605809,0,0
16.72,20.26956423667244,0,0
16.725,20.27727137537611,0,0
16.73,20.28497772225046,0,0
16.735,20.29268327737684,0,0
16.74,20.3003880408366,0,0
16.745,20.30809201271108,0,0
16.75,20.31579519308159,0,0
16.755,20.32349758202946,0,0
16.76,20.33119917963601,0,0
16.765,20.33889998598252,0,0
16.77,20.3466000011503,0,0
16.775,20.35429922522064,0,0
16.78,20.3619976582748,0,0
16.785,20.36969530039405,0,0
16.79,20.37739215165967,0,0
16.795,20.38508821215289,0,0
16.8,20.39278348195497,0,0
16.805,20.40047796114714,0,0
16.81,20.40817164981062,0,0
16.815,20.41586454802664,0,0
16.82,20.4235566558764,0,0
16.825,20.43124797344111,0,0
16.83,20.43893850080196,0,0
16.835,20.44662823804014,0,0
16.84,20.45431718523682,0,0
16.845,20.46200534247317,0,0
16.85,20.46969270983035,0,0
16.855,20.47737928738952,0,0
16.86,20.48506507523181,0,0
16.865,20.49275007343837,0,0
16.87,20.50043428209031,0,0
16.875,20.50811770126877,0,0
16.88,20.51580033105484,0,0
16.885,20.52348217152964,0,0
16.89,20.53116322277425,0,0
16.895,20.53884348486975,0,0
16.9,20.54652295789724,0,0
16.905,20.55420164193777,0,0
16.91,20.5618795370724,0,0
16.915,20.56955664338219,0,0
16.92,20.57723296094818,0,0
16.925,20.58490848985141,0,0
16.93,20.59258323017291,0,0
16.935,20.60025718199368,0,0
16.94,20.60793034539475,0,0
16.945,20.61560272045711,0,0
16.95,20.62327430726176,0,0
16.955,20.63094510588968,0,0
16.96,20.63861511642186,0,0
16.965,20.64628433893925,0,0
16.97,20.65395277352282,0,0
16.975,20.66162042025353,0,0
16.98,20.66928727921231,0,0
16.985,20.6769533504801,0,0
16.99,20.68461863413783,0,0
16.995,20.69228313026642,0,0
17,20.69994683894677,0,0
17.005,20.7076097602598,0,0
17.01,20.71527189428638,0,0
17.015,20.72293324110742,0,0
17.02,20.73059380080379,0,0
17.025,20.73825357345635,0,0
17.03,20.74591255914596,0,0
17.035,20.75357075795349,0,0
17.04,20.76122816995976,0,0
17.045,20.76888479524563,0,0
17.05,20.77654063389191,0,0
17.055,20.78419568597942,0,0
17.06,20.79184995158899,0,0
17.065,20.7995034308014,0,0
17.07,20.80715612369745,0,0
17.075,20.81480803035793,0,0
17.08,20.82245915086362,0,0
17.085,20.83010948529528,0,0
17.09,20.83775903373368,0,0
17.095,20.84540779625957,0,0
17.1,20.85305577295369,0,0
17.105,20.86070296389678,0,0
17.11,20.86834936916958,0,0
17.115,20.87599498885278,0,0
17.12,20.88363982302712,0,0
17.125,20.89128387177328,0,0
17.13,20.89892713517197,0,0
17.135,20.90656961330388,0,0
17.14,20.91421130624968,0,0
17.145,20.92185221409003,0,0
17.15,20.92949233690561,0,0
17.155,20.93713167477706,0,0
17.16,20.94477022778503,0,0
17.165,20.95240799601016,0,0
17.17,20.96004497953308,0,0
17.175,20.9676811784344,0,0
17.18,20.97531659279473,0,0
17.185,20.98295122269469,0,0
17.19,20.99058506821487,0,0
17.195,20.99821812943584,0,0
17.2,21.0058504064382,0,0
17.205,21.01348189930251,0,0
17.21,21.02111260810933,0,0
17.215,21.02874253293922,0,0
17.22,21.03637167387273,0,0
17.225,21.04400003099038,0,0
17.23,21.05162760437271,0,0
17.235,21.05925439410025,0,0
17.24,21.0668804002535,0,0
17.245,21.07450562291296,0,0
17.25,21.08213006215914,0,0
17.255,21.08975371807252,0,0
17.26,21.09737659073358,0,0
17.265,21.10499868022279,0,0
17.27,21.11261998662061,0,0
17.275,21.12024051000751,0,0
17.28,21.12786025046391,0,0
17.285,21.13547920807028,0,0
17.29,21.14309738290702,0,0
17.295,21.15071477505457,0,0
17.3,21.15833138459333,0,0
17.305,21.16594721160372,0,0
17.31,21.17356225616613,0,0
17.315,21.18117651836095,0,0
17.32,21.18878999826855,0,0
17.325,21.19640269596932,0,0
17.33,21.20401461154361,0,0
17.335,21.21162574507177,0,0
17.34,21.21923609663417,0,0
17.345,21.22684566631113,0,0
17.35,21.23445445418299,0,0
17.355,21.24206246033006,0,0
17.36,21.24966968483267,0,0
17.365,21.25727612777112,0,0
17.37,21.2648817892257,0,0
17.375,21.27248666927671,0,0
17.38,21.28009076800442,0,0
17.385,21.28769408548912,0,0
17.39,21.29529662181106,0,0
17.395,21.3028983770505,0,0
17.4,21.3104993512877,0,0
17.405,21.31809954460288,0,0
17.41,21.32569895707628,0,0
17.415,21.33329758878812,0,0
17.42,21.34089543981863,0,0
17.425,21.348492510248,0,0
17.43,21.35608880015644,0,0
17.435,21.36368430962414,0,0
17.44,21.37127903873127,0,0
17.445,21.37887298755802,0,0
17.45,21.38646615618454,0,0
17.455,21.394058544691,0,0
17.46,21.40165015315754,0,0
17.465,21.40924098166431,0,0
17.47,21.41683103029144,0,0
17.475,21.42442029911906,0,0
17.48,21.43200878822727,0,0
17.485,21.43959649769619,0,0
17.49,21.44718342760591,0,0
17.495,21.45476957803654,0,0
17.5,21.46235494906815,0,0
17.505,21.46993954078082,0,0
17.51,21.47752335325461,0,0
17.515,21.48510638656959,0,0
17.52,21.4926886408058,0,0
17.525,21.50027011604329,0,0
17.53,21.50785081236209,0,0
17.535,21.51543072984223,0,0
17.54,21.52300986856373,0,0
17.545,21.53058822860658,0,0
17.55,21.53816581005081,0,0
17.555,21.54574261297639,0,0
17.56,21.55331863746331,0,0
17.565,21.56089388359156,0,0
17.57,21.56846835144109,0,0
17.575,21.57604204109187,0,0
17.58,21.58361495262385,0,0
17.585,21.59118708611698,0,0
17.59,21.59875844165119,0,0
17.595,21.6063290193064,0,0
17.6,21.61389881916254,0,0
17.605,21.62146784129951,0,0
17.61,21.62903608579722,0,0
17.615,21.63660355273557,0,0
17.62,21.64417024219444,0,0
17.625,21.65173615425371,0,0
17.63,21.65930128899324,0,0
17.635,21.66686564649291,0,0
17.64,21.67442922683255,0,0
17.645,21.68199203009203,0,0
17.65,21.68955405635117,0,0
17.655,21.6971153056898,0,0
17.66,21.70467577818775,0,0
17.665,21.71223547392482,0,0
17.67,21.71979439298083,0,0
17.675,21.72735253543556,0,0
17.68,21.73490990136881,0,0
17.685,21.74246649086035,0,0
17.69,21.75002230398996,0,0
17.695,21.7575773408374,0,0
17.7,21.76513160148242,0,0
17.705,21.77268508600477,0,0
17.71,21.7802377944842,0,0
17.715,21.78778972700042,0,0
17.72,21.79534088363316,0,0
17.725,21.80289126446214,0,0
17.73,21.81044086956707,0,0
17.735,21.81798969902763,0,0
17.74,21.82553775292352,0,0
17.745,21.83308503133443,0,0
17.75,21.84063153434001,0,0
17.755,21.84817726201995,0,0
17.76,21.85572221445389,0,0
17.765,21.86326639172148,0,0
17.77,21.87080979390237,0,0
17.775,21.87835242107619,0,0
17.78,21.88589427332256,0,0
17.785,21.89343535072109,0,0
17.79,21.9009756533514,0,0
17.795,21.90851518129308,0,0
17.8,21.91605393462572,0,0
17.805,21.92359191342891,0,0
17.81,21.93112911778223,0,0
17.815,21.93866554776524,0,0
17.82,21.94620120345749,0,0
17.825,21.95373608493854,0,0
17.83,21.96127019228794,0,0
17.835,21.96880352558521,0,0
17.84,21.97633608490988,0,0
17.845,21.98386787034147,0,0
17.85,21.99139888195948,0,0
17.855,21.99892911984343,0,0
17.86,22.0064585840728,0,0
17.865,22.01398727472708,0,0
17.87,22.02151519188574,0,0
17.875,22.02904233562826,0,0
17.88,22.03656870603409,0,0
17.885,22.04409430318269,0,0
17.89,22.0516191271535,0,0
17.895,22.05914317802595,0,0
17.9,22.06666645587948,0,0
17.905,22.07418896079351,0,0
17.91,22.08171069284744,0,0
17.915,22.08923165212068,0,0
17.92,22.09675183869262,0,0
17.925,22.10427125264266,0,0
17.93,22.11178989405017,0,0
17.935,22.11930776299451,0,0
17.94,22.12682485955507,0,0
17.945,22.13434118381118,0,0
17.95,22.1418567358422,0,0
17.955,22.14937151572746,0,0
17.96,22.15688552354629,0,0
17.965,22.16439875937802,0,0
17.97,22.17191122330196,0,0
17.975,22.17942291539741,0,0
17.98,22.18693383574368,0,0
17.985,22.19444398442005,0,0
17.99,22.2019533615058,0,0
17.995,22.2094619670802,0,0
18,22.21696980122253,0,0
18.005,22.22447686401203,0,0
18.01,22.23198315552796,0,0
18.015,22.23948867584955,0,0
18.02,22.24699342505605,0,0
18.025,22.25449740322666,0,0
18.03,22.26200061044062,0,0
18.035,22.26950304677712,0,0
18.04,22.27700471231536,0,0
18.045,22.28450560713455,0,0
18.05,22.29200573131385,0,0
18.055,22.29950508493246,0,0
18.06,22.30700366806952,0,0
18.065,22.31450148080421,0,0
18.07,22.32199852321568,0,0
18.075,22.32949479538306,0,0
18.08,22.33699029738549,0,0
18.085,22.3444850293021,0,0
18.09,22.351978991212,0,0
18.095,22.35947218319431,0,0
18.1,22.36696460532814,0,0
18.105,22.37445625769256,0,0
18.11,22.38194714036667,0,0
18.115,22.38943725342955,0,0
18.12,22.39692659696026,0,0
18.125,22.40441517103788,0,0
18.13,22.41190297574144,0,0
18.135,22.41939001115,0,0
18.14,22.42687627734259,0,0
18.145,22.43436177439824,0,0
18.15,22.44184650239598,0,0
